Итум-Калинский РЭС;Итум-Кале;Ф-1;10;0c8302ad-791b-422f-86dd-3fcc554230cf
Ачхой-Мартановский РЭС;Катар-Юрт;Ф-6;12;0caa6658-b543-410c-b14d-11a352617788
Надтеречный РЭС;Горская-4;Ф-2;5;0cced738-6e3f-4f35-85bc-be0269e2f419
Урус-Мартановский РЭС;Урус-Мартан;Ф-10;12;0ced3fb0-2028-4e0e-9ffa-e8da2edff398
Грозненский РЭС;Толстой Юрт;Ф-2;3;0cee510c-3bb5-4c54-8384-8299648d467c
Грозненские ГЭС;ГРП-110;Ф-18;218;0cf384ef-9fe5-4437-8a81-fc6fede63411
Грозненские ГЭС;№ 56;Ф-8;789;0d0955fb-665b-4b8b-9524-4346ce4dccf3
Урус-Мартановский РЭС;Урус-Мартан;Ф-1;11;0d277635-452d-487d-962a-7f0ce21e73d2
Грозненский РЭС;Толстой Юрт;Ф-3;8;0d277eaf-9e90-4106-8be7-5a9785dce8c2
Гудермесский РЭС;Ойсунгур;Ф-2;9;0d639135-408d-457f-846b-85340c57c807
Урус-Мартановский РЭС;Горец;Ф-18;13;0d646b27-364a-460f-b823-cf37f374b54a
Шалинский РЭС;Шали;Ф-6;4;0d740e10-324e-4686-ac70-ec3f38fb7dde
Урус-Мартановский РЭС;Урус-Мартан;Ф-2;2;0d803e60-14eb-4c0c-a37e-122d8294adcc
Гудермесский РЭС;Гудермес-Сити;Ф-24;26;0d9eab21-40a8-4f26-a188-f883af53d36a
Гудермесские ГЭС;Гудермес-Город;Ф-22;16;0dad24c0-7efd-43dc-9aaf-72d2a1a6ea79
Урус-Мартановский РЭС;Горец;Ф-18;31;0daee995-0edd-4fcf-9855-f49400952409
Наурский РЭС;Алпатово;Ф-2;12;0dc5e113-2049-4336-adae-f70412fd34e9
Грозненские ГЭС;Восточная;Ф-19;442;0dc92981-f05e-46ef-acf0-980e62b8b0c7
Ачхой-Мартановский РЭС;Катар-Юрт;Ф-4;4;0dd5e429-e876-4c54-82e2-047babe0faab
Урус-Мартановский РЭС;Горец;Ф-3;8;0deaad89-9781-4466-901a-5ce8d58c2b89
Урус-Мартановский РЭС;Урус-Мартан;Ф-8;21;0df69bad-5659-46e8-ba64-27726b3e1c2b
Ачхой-Мартановский РЭС;Ачхой-Мартан;Ф-8;ТП-9;0e049cc5-0fc5-4dc0-8dd1-f5dcc7834f32
Урус-Мартановский РЭС;Горец;Ф-8;17;0e04e7be-e5fc-4af4-9cad-46b8e8cf4642
Гудермесские ГЭС;Гудермес-Город;Ф-24;18;0e0a4221-977a-432f-9895-5cf7f1f1426e
Надтеречный РЭС;Гвардейская;Ф-1;7;0e1cf5a3-fe06-4e7a-b755-eaa1d8633aa2
Ножай-Юртовский РЭС;Саясан;Ф-4;10;0e25ecac-a385-43db-bf1e-98b72513a170
Грозненские ГЭС;Южная;Ф-22;69;0e47aefa-70ae-48c2-b54f-68da6bfa8b8f
Грозненские ГЭС;ГРП-110;Ф-6;218;0e4a48b7-f234-4504-9eaa-92db34559047
Аргунские ГЭС;Бердыкель;Ф-6;2;0e53fbd2-9b4b-4a6b-b527-a10ce3a311b6
Ачхой-Мартановский РЭС;Катар-Юрт;Ф-9;18;0e5638b2-e10a-42e8-bc01-25c0074d7e70
Грозненские ГЭС;Октябрьская;Ф-4;34;0e5764ee-e02a-4e8b-9f92-e565b8e9987b
Надтеречный РЭС;Знаменская;Ф-8;10;0e5c24a5-6c8b-4bf4-a904-c36baa373ef7
Грозненские ГЭС;Холодильник;Ф-16;755;0e69a956-94c3-4bcf-af29-b770b8a0f765
Урус-Мартановский РЭС;Предгорная;Ф-2;30;0e76de3e-ecfb-443c-a8f4-a1412ae54641
Шалинский РЭС;Цемзавод;Ф-3;62;0e7bd4b8-932a-4b12-8606-4c54b145ab5e
Гудермесский РЭС;Энгель-Юрт;Ф-1;37;0e8c70f5-aa12-4aad-aeb3-9f3c56fd432a
Надтеречный РЭС;Горская-1;Ф-8;1;0e9e6859-e173-4339-9dda-1ba9310b2a10
Ачхой-Мартановский РЭС;Ассиновская;Ф-4;16;0ea1519b-7a0c-4879-bf23-38117bce6fee
Грозненские ГЭС;Северная;Ф-14;537;0ea453de-9c44-4052-b525-34dfe4184cc7
Надтеречный РЭС;Горская-1;Ф-8;3;0ebf6a2a-4c78-4858-b49d-dbef3b5ad3d0
Аргунские ГЭС;АКХП;Ф-7;207;0ec2f835-84bd-45d3-adf0-62258f76d8da
Наурский РЭС;Николаевская;Ф-1;20;0f178256-ffad-43ce-8f3e-215413926dde
Аргунские ГЭС;Аргунская ТЭЦ;Ф-19;108;0f2507ff-9abd-4d4a-a805-6bdf29a0f43c
Урус-Мартановский РЭС;Горец;Ф-8;23;0f4394f7-0da1-4588-9178-f63134cd06bd
Грозненские ГЭС;Перепривязать;Ф-4;11;0f5dc711-7b6e-45b0-8573-8a6bc258adc1
Урус-Мартановский РЭС;Урус-Мартан;Ф-6;6;0f5df209-edf5-482f-889d-37ec5d638c3a
Наурский РЭС;Постная;Ф-2;6;0f7328b5-a755-4f7c-9cc4-c52eace6e990
Грозненские ГЭС;Восточная;Ф-19;15;0f911d1a-88f0-4509-8ae8-1052a3a73f80
Урус-Мартановский РЭС;Урус-Мартан-1;Ф-10;29;0fbb3d26-3e88-4b7b-8a1f-794354eb8677
Гудермесские ГЭС;Гудермес-Город;Ф-24;13;0fbef163-1668-4f99-a49b-9ad8452e6793
Грозненские ГЭС;ГРП-110;Ф-6;268;0fbf7463-be65-4e38-a54a-4a5cbe5fb72a
Итум-Калинский РЭС;Итум-Кале;Ф-4;29;0fce4ad5-2292-4e25-ba7e-60d3565af645
Грозненские ГЭС;Электроприбор;Ф-1;11-19;0fd4b9dd-2b16-4c73-8229-8450074d05bb
Шелковской РЭС;Шелковская-110;Ф-5;16;0fdac3df-61a5-490d-b627-d0a88fa79e37
Наурский РЭС;Фрунзе;Ф-3;9;0fe4a58a-73b7-437a-b01f-8915d5306d0c
Урус-Мартановский РЭС;Урус-Мартан;Ф-8;2;0ff2f104-1638-4585-bd39-c504cd40aca8
Грозненские ГЭС;Холодильник;Ф-15;428;100035cc-e57f-4cb3-bc76-815e4494dd12
Надтеречный РЭС;Братская;Ф-4;1;1027efaa-1438-4cb3-8b14-1ab137d8a780
Гудермесский РЭС;Ойсунгур;Ф-5;56;103e2b3f-4705-4ca6-a17e-a71126fab852
Урус-Мартановский РЭС;Горец;Ф-2;11;103e7e43-f110-46f2-8ef4-6de336031051
Гудермесский РЭС;Гудермес-Город;Ф-16;96;103f3663-e34e-4cf6-8117-1e28f54f42df
Гудермесские ГЭС;Гудермес-Город;Ф-22;36;10414d8b-1696-4502-83bb-fbd39284d989
Гудермесские ГЭС;Гудермес-Город;Ф-24;19;10459271-46a3-4536-a272-c7f2ee67c6f8
Гудермесские ГЭС;Гудермес-Город;Ф-24;35;105297f4-a641-4ad6-9f2f-06305437c028
Курчалоевский РЭС;Бачи-Юрт;Ф-2;21;1063821d-a65d-4b25-8cc5-1eec06cd4d70
Грозненский РЭС;Петропавловская;Ф-5;18;10663fc7-dcd2-49ce-81f7-452653581c2c
Веденский РЭС;Ведено;Ф-4;9;106cc7cd-a5d6-4060-8818-845606c83712
Ачхой-Мартановский РЭС;Ачхой-Мартан;Ф-7;38;106f0703-8573-4d63-be67-56f3133ad3fe
Гудермесский РЭС;Ойсунгур;Ф-14;92;10757ace-178a-4733-aafd-ccb2d14a5d41
Грозненский РЭС;Толстой Юрт;Ф-5;2;107b091e-eacf-46fb-b7da-a5aa786b8b48
Аргунские ГЭС;Бердыкель;Ф-6;4;107e5724-613b-4840-9868-14a515394c11
Гудермесские ГЭС;Гудермес-Город;Ф-4;15;10847f94-cda5-4c60-84c4-ef149bd37b7e
Грозненский РЭС;Петропавловская;Ф-2;6;10855d6e-5837-4ef4-a9ee-6d80b492c945
Урус-Мартановский РЭС;Урус-Мартан-1;Ф-10;37;108e5658-92fe-4927-a7f7-bd6d9f5519f7
Ачхой-Мартановский РЭС;Ачхой-Мартан;Ф-7;12;109792fc-021f-4230-ad17-1b206e916575
Шалинский РЭС;Цемзавод;Ф-3;28;109d7d9a-39b0-4cf3-ab2a-c73691146a65
Шалинский РЭС;Шали;Ф-4;15;10a2f95f-70ee-4287-91f7-ba753e11576f
Аргунские ГЭС;АКХП;Ф-3;48;10a6f33b-b95c-4d15-985f-a60aad92691a
Шалинский РЭС;Шали;Ф-2;30;10af5818-3604-48df-8f57-498c7243b36b
Шелковской РЭС;Ново-Щедринская;Ф-6;5;10b15260-3d74-464a-88d7-e0e08408cd24
Грозненские ГЭС;Южная;Ф-6;111;10bc4df3-2e9f-4d93-8150-731a2945024c
Урус-Мартановский РЭС;Горец;Ф-3;65;10bfda19-f7bc-49dc-a05b-fdbe56ffd472
Грозненские ГЭС;Октябрьская;Ф-2;10;10c05bb9-35f8-445f-a972-7e9a356cc41e
Гудермесские ГЭС;Гудермес-Город;Ф-22;38;10c13229-a52a-45b8-a1ff-18b4800332a0
Гудермесский РЭС;Ойсунгур;Ф-4;20;10c8223f-8d21-415e-b96d-5b6d3f313b65
Грозненские ГЭС;Восточная;Ф-18;311;10d8082b-97de-4e57-a558-afdfcc2820a3
Шелковской РЭС;Шелковская-110;Ф-5;2;10dc3c4c-01a2-4b09-acee-06b59071ecd9
Гудермесский РЭС;Энгель-Юрт;Ф-1;8;10e582c9-83ba-4739-ab6a-32ef82becf4e
Курчалоевский РЭС;Курчалой-110;Ф-25;24;10ebf481-0f64-4b6b-9cc9-23793b5dd6f5
Гудермесские ГЭС;Гудермес-Город;Ф-14;43;10ff5646-0a35-423a-8275-0cfa45e06963
Урус-Мартановский РЭС;Горец;Ф-3;6;111de9d6-e511-4e11-8b29-8ec352e7911c
Гудермесские ГЭС;Гудермес-Город;Ф-18;49;111f1828-a4bf-4f4b-a909-667b4f24fc3c
Гудермесские ГЭС;Мединструмент;Ф-2;9;1125f10e-9803-4165-9970-69ee68ae25d0
Гудермесский РЭС;Энгель-Юрт;Ф-1;67;11298ba6-795a-49de-a57f-4d6a05fb8ac4
Гудермесский РЭС;Гудермес-Сити;Ф-23;63;1132b951-3326-402e-8985-8ed2c1881ec1
Ачхой-Мартановский РЭС;Катар-Юрт;Ф-8;14;113feb13-9e8b-443f-8c08-ab95ff08c606
Гудермесский РЭС;Гудермес-Сити;Ф-23;1;114aca3e-6fc9-4f45-8cb5-57fff447649a
Гудермесские ГЭС;Гудермес-Город;Ф-24;82;1151a3f4-c091-4c19-a764-2f09495bf759
Шалинский РЭС;Шали;Ф-9;18;1162a9ee-8aa7-4713-b9ca-9d62c282353d
Грозненские ГЭС;Южная;Ф-5;627;1165779b-7acf-440c-a6eb-e94d417d6c53
Грозненский РЭС;№84;Ф-8;9;1185b353-2fbd-4699-953f-5168e71e419b
Шалинский РЭС;Цемзавод;Ф-3;20;118c6798-7999-4d71-8c66-8ec6cec5a198
Ножай-Юртовский РЭС;Ножай-Юрт;Ф-5;30;11a018bc-535c-4931-9943-b96c189502cb
Шалинский РЭС;Шали;Ф-4;45;11a7abb9-4a24-4746-969c-567d573e1e05
Грозненский РЭС;Толстой Юрт;Ф-8;2;11aaa4dd-7e5c-4e31-972a-242c3983c482
Гудермесские ГЭС;Гудермес-Город;Ф-24;80;11ce7180-2cba-4063-842e-8f72755b44c4
Гудермесские ГЭС;Гудермес-Город;Ф-3;22;11d89e05-edb0-4ec6-b866-1f2e864c2e62
Ачхой-Мартановский РЭС;Серноводская;Ф-1;5;11dab697-dceb-4b46-b53d-de04cb00c65b
Урус-Мартановский РЭС;Красноармейская;Ф-11;15;11eb9779-b372-453b-892c-bd76cc7d04b4
Надтеречный РЭС;Братская;Ф-2;2;11eeb2bb-943e-4641-9aac-5b2c1d8a81f8
Надтеречный РЭС;Надтеречная;Ф-5;23;11fccb82-55b6-4df8-8001-067c4626590f
Грозненский РЭС;Правобережная;Ф-1;17;1204e64d-97fb-42ad-a18e-a9902c03f0cf
Гудермесские ГЭС;Гудермес-Город;Ф-24;54;1209c7c3-04f3-4dd0-8df7-c5330669bb87
Урус-Мартановский РЭС;Урус-Мартан-1;Ф-5;28;1215415a-32da-479a-a735-94186d19818d
Гудермесские ГЭС;Гудермес-Город;Ф-19;29;1217adb6-bc7e-4366-abcb-0f12c478307b
Надтеречный РЭС;Горская-4;Ф-3;2;122435dc-f822-438b-b52b-d95bab4e862e
Наурский РЭС;Корнеево;Ф-4;7;12302968-1cc5-4a01-ab07-dd1b84fc7b93
Шалинский РЭС;Шали;Ф-9;12;1234e60b-7cf3-4fee-be8d-5ff47eb497bb
Ачхой-Мартановский РЭС;Красноармейская;Ф-1;16;123f97df-c1b5-49f2-9b81-8f5e139b44d0
Грозненские ГЭС;Тепличная;Ф-1;105;124c3397-f70a-43cf-9a3c-f23452bd3b41
Надтеречный РЭС;Надтеречная;Ф-2;14;124e28e5-13e8-4907-ac14-11907c343215
Урус-Мартановский РЭС;Горец;Ф-3;26;1258d491-af2a-4a95-97d6-ecddf50c2557
Ачхой-Мартановский РЭС;Самашки;Ф-2;28;125f722d-5375-494a-907a-a318a97ca522
Грозненские ГЭС;Северная;Ф-15;193;125f8813-225d-453a-9879-ee2e47339940
Надтеречный РЭС;Знаменская;Ф-7;6;1263b095-bb65-4eb8-990b-5c7f3013ec70
Урус-Мартановский РЭС;Горец;Ф-18;4;1278455e-8a59-46f3-a18e-4282774f2689
Итум-Калинский РЭС;Итум-Кале;Ф-1;14;1285c8f7-8278-431b-96cd-5b0bea591cea
Шелковской РЭС;Башан;Ф-3;12;1299b5cc-989d-400b-82c3-87797fbc096a
Курчалоевский РЭС;Курчалой-110;Ф-8;1;129d5f5f-07e3-49a0-855a-aa16613962f7
Ачхой-Мартановский РЭС;Самашки;Ф-7;10;12a1e3de-7bc6-4d5a-88fb-6bc7819f6390
Наурский РЭС;Постная;Ф-1;14;12a85aeb-d2c1-40a6-93c7-16884a764287
Грозненские ГЭС;Тепличная;Ф-7;622;12ad28f8-468f-419a-b971-121578ef82d6
Урус-Мартановский РЭС;Предгорная;Ф-6;10;12deddd0-ff32-475a-a77e-2b07e57abfb1
Шалинский РЭС;Шали;Ф-3;27;12ea9680-141b-4a6d-8447-814ed0146e10
Аргунские ГЭС;Октябрьская;Ф-3;49;12efdaaf-175c-4ae0-acc1-c5560f1de18c
Веденский РЭС;Ведено;Ф-4;12;12f53a4f-2c89-40dd-af54-3eb466ef37a8
Наурский РЭС;Капустино;Ф-2;11;13022fef-23b6-47ff-91cf-a7e48d849861
Гудермесский РЭС;Ойсунгур;Ф-1;20;13145643-dcd4-4ee4-8ddb-f31bb1fd14a7
Грозненские ГЭС;Южная;Ф-22;КТП-406;1316c2e3-5a13-43ca-b2bd-8117fcd8aaf7
Ачхой-Мартановский РЭС;Ассиновская;Ф-4;6;131a00d5-811c-4393-86c5-990f0cf24de8
Урус-Мартановский РЭС;Горец;Ф-8;12;13200a69-1ec4-4222-a915-0aee780d5f0d
Гудермесские ГЭС;Гудермес-Город;Ф-24;48;132bab29-b287-431c-9ef0-eb88dbda6eaf
Урус-Мартановский РЭС;Горец;Ф-18;26;133902ce-9a5e-473e-865a-b21ebcab7a08
Шелковской РЭС;Шелковская-110;Ф-8;ТП-63;133cfc45-f848-41c8-86c4-38c60cb2c2e1
Шалинский РЭС;Шали;Ф-2;29;134e2623-1b84-4ec2-96fc-8ec530f91e72
Урус-Мартановский РЭС;Горец;Ф-3;22;134fa8e9-9b24-45bd-ae35-7140ca754a71
Курчалоевский РЭС;Бачи-Юрт;Ф-2;4;1368abc1-caf3-4cf0-ba30-107e1c349885
Гудермесские ГЭС;Гудермес-Город;Ф-14;94;136c5359-7cd5-4513-82a7-8223277b8de2
Ачхой-Мартановский РЭС;Ачхой-Мартан;Ф-7;40;137131b8-775d-4359-94fa-d61869d6c728
Ачхой-Мартановский РЭС;Самашки;Ф-4;45;13737445-0cea-48b9-909e-8bc514615f86
Шалинский РЭС;Цемзавод;Ф-4;2;13775287-93d8-4fee-b84f-2df4a832401a
Курчалоевский РЭС;Бачи-Юрт;Ф-2;14;139c5f83-d317-4f32-a655-1d3c0376c910
Шалинский РЭС;Шали;Ф-3;5;139d99be-b543-402a-8aee-ec74b9cf305d
Грозненские ГЭС;Перепривязать;Ф-2;14;13a101ff-2af7-494a-81ad-7c6ee4bff9ff
Ачхой-Мартановский РЭС;Самашки;Ф-2;12;13c0f02a-1cbc-4d6b-ba70-7a37cf05172c
Гудермесские ГЭС;Гудермес-Город;Ф-19;27;13c71a8e-0c59-47be-b029-4279cad05ca9
Итум-Калинский РЭС;Итум-Кале;Ф-1;6;13d72dcf-16ca-45c2-98c8-06e7c54b027d
Грозненские ГЭС;Тепличная;Ф-1;258;13e6be07-235f-4c54-b44e-78b3459d4bf9
Гудермесский РЭС;Гудермес-Город;Ф-16;9;13f6a18d-d499-4b40-a62c-01fe36928593
Гудермесский РЭС;Гудермес-Сити;Ф-24;20;1406921d-cdbc-425f-8816-00d8b495773c
Гудермесские ГЭС;Мединструмент;Ф-5;2;140af5b5-183a-49c0-a567-b5bb7c812c42
Шалинский РЭС;Шали;Ф-7;22;1412fb47-2314-4014-b8a8-d50f02ae80f9
Аргунские ГЭС;АКХП;Ф-7;199;1429f9c2-3b38-4855-9743-dab4ede134d2
Грозненские ГЭС;Перепривязать;Ф-4;21;14351ee8-cde8-45be-a679-59c263996af9
Ачхой-Мартановский РЭС;Самашки;Ф-4;7;1469abcd-bac4-4a00-a0eb-4528aad696bd
Грозненские ГЭС;Октябрьская;Ф-2;4;146f859f-43a0-469d-a03d-259165b852c3
Шалинский РЭС;Цемзавод;Ф-4;5;1474c2e6-33b9-42a0-b671-9bcd048ed4ad
Урус-Мартановский РЭС;Горец;Ф-18;7;149456d4-111e-4508-9a65-6feba4392f12
Грозненские ГЭС;Тепличная;Ф-7;122;14ad0131-7bb8-4815-bd8f-dfa069b9a0b3
Грозненские ГЭС;Электроприбор;Ф-2;971;14c382dd-0566-4423-a26d-50ac8e44b37b
Ачхой-Мартановский РЭС;Катар-Юрт;Ф-8;8;14c5d455-db07-418b-a0df-82f77b389715
Аргунские ГЭС;АКХП;Ф-7;33;14d10109-2a95-4a40-b80d-641dfaf4fcdc
Шелковской РЭС;Червленная;Ф-2;18;14dbcef8-bd96-46f4-9720-d17cd1765837
Ачхой-Мартановский РЭС;Катар-Юрт;Ф-6;8;14e9938a-5450-4144-bc5a-b8a98dc04ed8
Урус-Мартановский РЭС;Алхазурово;Ф-8;10;14ea13e6-2e93-4a45-98c6-74c09a060cb3
Наурский РЭС;Николаевская;Ф-2;4;14ec8d51-d685-400c-8740-8a182d08359a
Урус-Мартановский РЭС;Предгорная;Ф-6;1;15007e1d-a44d-48de-a69c-78aed23ca4ab
Наурский РЭС;Алпатово;Ф-2;3;1509f23a-901d-4575-ac52-63e10a3b0aca
Урус-Мартановский РЭС;Урус-Мартан;Ф-6;7;150c471c-eb29-4fde-8a9a-5b6f7df390ba
Гудермесские ГЭС;Гудермес-Город;Ф-18;46;1512c272-7245-4a37-b65d-9485227aa474
Аргунские ГЭС;АКХП;Ф-7;140;1533c39b-302c-4f47-9bd1-620ea6844c6b
Аргунские ГЭС;АКХП;Ф-3;16;153ee5bc-b479-43c5-aff3-96a3d62e2416
Ножай-Юртовский РЭС;Саясан;Ф-1;3;154cd720-50d2-4d3e-b224-5a30a637d5ec
Наурский РЭС;Николаевская;Ф-1;11;1555e66b-d58b-462e-8ce6-d725fabb9d96
Шалинский РЭС;Сержень-Юрт;Ф-5;48;1576a9a2-9f6f-4a8b-9797-16da3e5d6149
Ачхой-Мартановский РЭС;Самашки;Ф-4;11;1578991f-23c8-47e9-89e0-6787086a1687
Ножай-Юртовский РЭС;Ножай-Юрт;Ф-4;9;15a821e5-4cd6-4c08-9437-6fb306366935
Шалинский РЭС;Цемзавод;Ф-2;09;15c2c7b2-2f5d-4ce6-89f9-76205367c317
Надтеречный РЭС;Знаменская;Ф-5;28;15c3c35b-5374-460f-969e-822e328dfa08
Грозненские ГЭС;Черноречье-35;Ф-15;279;15d37b21-eb52-4412-bb05-ac4e905045fd
Грозненский РЭС;Петропавловская;Ф-5;4;15df760a-7a3c-4f50-b6be-bddbdf3c3534
Гудермесские ГЭС;Гудермес-Город;Ф-17;11;15ea6214-02e8-4fec-ac5b-31934d29f1ad
Аргунские ГЭС;Бердыкель;Ф-6;6;15f7275b-d2ec-4aef-a83a-90d7014b8dc7
Надтеречный РЭС;Надтеречная;Ф-3;3;1606bb7d-91b9-4624-af81-d23246a7febf
Надтеречный РЭС;Надтеречная;Ф-3;14;161177a9-d05b-4ec6-a13d-073b4c1d9d71
Аргунские ГЭС;АКХП;Ф-3;47;1614f7ab-0c2a-4885-a599-96b94646037a
Наурский РЭС;Наурская;Ф-1;29;1618ccef-4509-40b6-b57b-0e8d82c46b78
Грозненские ГЭС;ГРП-110;Ф-10;268;1634c1c2-6040-4367-9be0-c463ad01574b
Урус-Мартановский РЭС;Горец;Ф-9;16;1640b01c-c090-4e29-a51f-85c0488218ca
Урус-Мартановский РЭС;Урус-Мартан;Ф-6;3;164f3a08-babf-4972-b8e9-bfba307b2bbe
